,station_name,timestamp,lat,lon,particulate_microcystin,dissolved_microcystin,extracted_phycocyanin,extracted_chla,turbidity,tss,vss,cdom,date
1522,WE12,2020-08-04 10:10:00,41.7052,-83.2532,2.3,0.21,23.11,37.49,11.5,12.6,5.77,1.1,8/4/2020
1523,WE12,2020-08-04 00:00:00,41.703,-83.254,1.14,0.41,59.74,42.07,,,,,8/4/2020
1524,WE13,2020-08-04 09:13:00,41.7458,-83.1386,1.64,0.25,16.07,24.77,4.99,6.0,3.1,0.65,8/4/2020
1525,WE13,2020-08-04 00:00:00,41.741,-83.136,1.68,0.2,17.8,24.7,,,,,8/4/2020
1526,WE16,2020-08-04 09:40:00,41.661,-83.1447,0.39,0.16,2.41,2.8,5.15,7.47,1.56,0.56,8/4/2020
1527,WE2,2020-08-10 11:40:00,41.7614,-83.3329,0.45,0.23,6.72,20.48,6.15,8.24,3.62,0.87,8/10/2020
1528,WE2,2020-08-10 00:00:00,41.762,-83.33,0.6,0.21,3.88,24.64,,,,,8/10/2020
1529,WE4,2020-08-10 08:44:00,41.8257,-83.1983,0.1,0.01,0.42,5.13,0.915,1.62,0.85,0.17,8/10/2020
1530,WE6,2020-08-10 10:52:00,41.7046,-83.3852,1.14,0.3,19.22,39.39,10.2,12.08,6.8,1.42,8/10/2020
1531,WE8,2020-08-10 08:03:00,41.8335,-83.3609,0.55,0.19,3.31,15.67,5.2,7.38,3.62,0.76,8/10/2020
1532,WE8,2020-08-10 00:00:00,41.834,-83.364,0.89,0.19,4.56,16.84,,,,,8/10/2020
1533,WE9,2020-08-10 11:14:00,41.7175,-83.4244,1.35,0.01,20.99,45.11,12.2,14.45,6.38,1.23,8/10/2020
1534,WE12,2020-08-10 10:20:00,41.702,-83.2543,0.73,0.25,7.82,21.39,6.63,6.73,4.08,0.87,8/10/2020
1535,WE12,2020-08-10 00:00:00,41.703,-83.254,1.93,0.27,19.37,51.53,,,,,8/10/2020
1536,WE13,2020-08-10 09:16:00,41.742,-83.1364,0.89,0.15,3.16,14.5,3.12,14.85,8.2,0.29,8/10/2020
1537,WE13,2020-08-10 00:00:00,41.741,-83.136,0.72,0.23,1.02,19.11,,,,,8/10/2020
1538,WE16,2020-08-10 09:48:00,41.6578,-83.1458,1.71,0.21,9.12,14.5,5.82,10.43,6.77,0.57,8/10/2020
1539,WE2,2020-08-17 11:15:00,41.762,-83.3308,0.46,0.24,32.4,22.3,7.46,7.98,3.62,0.86,8/17/2020
1540,WE2,2020-08-17 00:00:00,41.762,-83.33,0.36,0.21,21.93,20.87,,,,,8/17/2020
1541,WE4,2020-08-17 08:37:00,41.827,-83.193,0.1,0.01,3.26,8.1,1.63,2.82,0.94,0.27,8/17/2020
1542,WE6,2020-08-17 10:27:00,41.7053,-83.3856,0.86,0.28,80.26,43.03,13.1,13.8,6.91,1.16,8/17/2020
1543,WE8,2020-08-17 08:01:00,41.8335,-83.3588,0.66,0.19,17.05,21.0,6.42,8.54,4,0.61,8/17/2020
1544,WE8,2020-08-17 00:00:00,41.834,-83.364,0.84,0.1,19.52,20.41,,,,,8/17/2020
1545,WE9,2020-08-17 10:41:00,41.7177,-83.4235,0.38,0.17,194.42,89.02,19.7,22.47,10.1,1.52,8/17/2020
1546,WE9,2020-08-17 00:00:00,41.718,-83.424,8.35,0.19,1224.74,414.62,,,,,8/17/2020
1547,WE12,2020-08-17 09:58:00,41.7035,-83.255,0.15,0.13,13.96,19.5,7.11,16.97,7.06,0.8,8/17/2020
1548,WE12,2020-08-17 00:00:00,41.703,-83.254,0.54,0.16,16.13,22.17,,,,,8/17/2020
1549,WE13,2020-08-17 09:05:00,41.7433,-83.1362,0.56,0.01,12.83,18.66,5.55,12.06,5.89,0.68,8/17/2020
1550,WE13,2020-08-17 00:00:00,41.741,-83.136,1.6,0.11,14.84,19.24,,,,,8/17/2020
1551,WE16,2020-08-17 09:31:00,41.6582,-83.1454,2.19,0.01,57.31,31.28,6.39,8.42,4.87,0.59,8/17/2020
1552,2020.1,2020-08-17 00:00:00,41.7177,-83.4232,16.76,0.37,3695.6,1045.1,,,,,8/17/2020
1553,WE2,2020-08-24 11:30:00,41.7618,-83.331,0.28,0.19,5.62,12.92,5.98,7.3,2.77,0.74,8/24/2020
1554,WE2,2020-08-24 00:00:00,41.762,-83.33,0.68,0.26,5.17,12.91,,,,,8/24/2020
1555,WE4,2020-08-24 08:44:00,41.826,-83.1951,0.49,0.1,7.3,12.79,2.6,2.99,1.79,0.27,8/24/2020
1556,WE6,2020-08-24 10:48:00,41.7048,-83.387,0.53,0.17,60.81,45.37,14.1,11.66,7.8,1.09,8/24/2020
1557,WE8,2020-08-24 08:03:00,41.8342,-83.3604,0.24,0.01,76.9,43.53,11.1,16.0,4.27,0.71,8/24/2020
1558,WE8,2020-08-24 00:00:00,41.834,-83.364,0.41,0.01,79.85,39.98,,,,,8/24/2020
1559,WE9,2020-08-24 11:04:00,41.7176,-83.4244,0.58,0.19,188.0,96.43,23.2,,,1.59,8/24/2020
1560,WE12,2020-08-24 10:15:00,41.7031,-83.2557,0.53,0.01,6.56,11.47,4.81,5.92,2.68,0.64,8/24/2020
1561,WE12,2020-08-24 00:00:00,41.703,-83.254,0.27,0.01,4.7,9.94,,,,,8/24/2020
1562,WE13,2020-08-24 09:15:00,41.7432,-83.1378,0.66,0.15,12.22,12.49,2.48,2.96,1.97,0.27,8/24/2020
1563,WE13,2020-08-24 00:00:00,41.741,-83.136,1.63,0.01,5.49,10.81,,,,,8/24/2020
1564,WE16,2020-08-24 09:45:00,41.6591,-83.1461,0.73,0.01,14.99,14.22,4.31,5.81,2.97,0.6,8/24/2020
1565,WE2,2020-09-01 11:10:00,41.7617,-83.3307,0.13,0.14,12.39,17.36,5.19,6.38,2.36,0.57,9/1/2020
1566,WE2,2020-09-01 00:00:00,41.762,-83.33,0.2,0.17,7.32,16.9,,,,,9/1/2020
1567,WE4,2020-09-01 08:40:00,41.8259,-83.1933,0.22,0.01,1.12,7.08,1.62,2.72,0.89,0.22,9/1/2020
1568,WE6,2020-09-01 10:33:00,41.7052,-83.3854,0.57,0.23,16.94,28.47,10.6,12.9,5.1,1.07,9/1/2020
1569,WE8,2020-09-01 08:03:00,41.8331,-83.3606,0.19,0.17,43.75,18.85,9.49,9.1,4.92,0.73,9/1/2020
1570,WE8,2020-09-01 00:00:00,41.834,-83.364,0.37,0.72,25.11,19.24,,,,,9/1/2020
1571,WE9,2020-09-01 10:47:00,41.718,-83.4233,1.79,0.24,51.14,54.34,17.7,19.13,6.93,1.45,9/1/2020
1572,WE12,2020-09-01 10:03:00,41.7029,-83.2562,0.01,0.14,9.68,17.49,5.37,7.06,2.9,0.66,9/1/2020
1573,WE12,2020-09-01 00:00:00,41.703,-83.254,0.1,0.13,7.36,19.24,,,,,9/1/2020
1574,WE13,2020-09-01 09:08:00,41.7428,-83.1372,0.1,0.01,12.05,9.4,2.68,3.36,1.3,0.22,9/1/2020
1575,WE13,2020-09-01 00:00:00,41.741,-83.136,0.25,0.01,0.5,13.81,,,,,9/1/2020
1576,WE16,2020-09-01 09:35:00,41.6573,-83.1458,0.25,0.01,6.91,13.85,3.77,5.44,2.34,0.53,9/1/2020
1577,WE2,2020-09-09 11:09:00,41.7628,-83.3297,0.21,0.19,9.28,22.62,4.88,7.48,2.28,0.49,9/9/2020
1578,WE2,2020-09-09 00:00:00,41.762,-83.33,0.34,0.18,6.47,22.43,,,,,9/9/2020
1579,WE4,2020-09-09 08:37:00,41.8275,-83.1967,0.01,0.12,0.28,3.47,1.93,3.63,0.53,0.19,9/9/2020
1580,WE6,2020-09-09 10:31:00,41.7051,-83.3847,0.47,0.33,9.54,41.6,20.1,28.73,6.17,1.18,9/9/2020
1581,WE8,2020-09-09 08:02:00,41.8351,-83.3589,0.14,0.21,4.73,19.71,4.2,5.7,2.13,0.62,9/9/2020
1582,WE8,2020-09-09 00:00:00,41.834,-83.364,0.13,0.15,6.18,18.82,,,,,9/9/2020
1583,WE9,2020-09-09 10:45:00,41.7174,-83.4232,0.25,0.29,8.46,38.09,23.5,32.87,6.47,1.23,9/9/2020
1584,WE12,2020-09-09 10:02:00,41.7055,-83.2542,0.38,0.2,10.8,22.36,5.99,8.49,2.67,0.41,9/9/2020
1585,WE12,2020-09-09 00:00:00,41.703,-83.254,0.62,0.14,9.32,22.95,,,,,9/9/2020
1586,WE13,2020-09-09 09:05:00,41.7435,-83.1356,0.39,0.26,3.98,8.65,4.3,4.42,1.22,0.21,9/9/2020
1587,WE13,2020-09-09 00:00:00,41.741,-83.136,0.34,0.11,5.0,17.29,,,,,9/9/2020
1588,WE16,2020-09-09 09:34:00,41.659,-83.1469,0.52,0.15,5.67,21.65,9.19,11.28,2.48,0.38,9/9/2020
1589,WE2,2020-09-15 12:37:00,41.7605,-83.3314,0.17,0.19,2.7,17.68,5.39,7.5,3.68,0.6,9/15/2020
1590,WE2,2020-09-15 00:00:00,41.762,-83.33,0.19,0.12,1.6,18.59,,,,,9/15/2020
1591,WE4,2020-09-15 09:15:00,41.8261,-83.1945,0.01,0.01,0.35,6.57,1.62,2.35,1.03,0.19,9/15/2020
1592,WE6,2020-09-15 11:47:00,41.7044,-83.3854,0.69,0.33,1.21,29.51,12.2,16.1,7.47,0.99,9/15/2020
1593,WE8,2020-09-15 08:31:00,41.834,-83.3589,0.37,0.16,3.85,26.78,5.86,8.06,4.48,0.66,9/15/2020
1594,WE8,2020-09-15 00:00:00,41.834,-83.364,0.28,0.27,3.71,25.97,,,,,9/15/2020
1595,WE9,2020-09-15 12:05:00,41.7174,-83.4237,0.46,0.27,4.1,32.63,18.4,23.9,6.47,1.51,9/15/2020
1596,WE12,2020-09-15 11:03:00,41.7017,-83.2538,0.33,0.13,2.43,25.42,7.46,12.18,5.52,0.76,9/15/2020
1597,WE12,2020-09-15 00:00:00,41.703,-83.254,0.58,0.2,2.58,26.39,,,,,9/15/2020
1598,WE13,2020-09-15 09:50:00,41.7425,-83.1361,0.32,0.14,3.84,18.27,3.73,4.96,2.33,0.38,9/15/2020
1599,WE13,2020-09-15 00:00:00,41.741,-83.136,0.94,0.17,2.3,18.07,,,,,9/15/2020
1600,WE16,2020-09-15 10:27:00,41.6584,-83.1459,0.76,0.16,2.07,22.69,5.93,8.37,3.23,0.43,9/15/2020
1601,WE2,2020-09-21 11:55:00,41.765,-83.3303,0.13,0.24,12.06,7.31,15.2,16.97,5.67,0.79,9/21/2020
1602,WE2,2020-09-21 00:00:00,41.762,-83.33,0.22,0.16,5.28,5.82,,,,,9/21/2020
1603,WE4,2020-09-21 08:55:00,41.8278,-83.1954,0.01,0.15,0.02,0.77,2.08,5.44,1.63,0.25,9/21/2020
1604,WE6,2020-09-21 11:08:00,41.7045,-83.3862,0.58,0.21,12.97,8.27,14.7,27.1,9.25,1.01,9/21/2020
1605,WE8,2020-09-21 08:10:00,41.8326,-83.3575,0.19,0.19,5.66,5.16,14.2,21.87,7.07,0.67,9/21/2020
1606,WE8,2020-09-21 00:00:00,41.834,-83.364,0.21,0.24,6.33,15.21,,,,,9/21/2020
1607,WE9,2020-09-21 11:28:00,41.7173,-83.4236,0.17,0.17,5.49,28.08,24.3,33.2,8.4,1.09,9/21/2020
1608,WE12,2020-09-21 10:35:00,41.7015,-83.2548,0.01,0.24,5.48,22.62,14.0,22.0,7.7,0.76,9/21/2020
1609,WE12,2020-09-21 00:00:00,41.703,-83.254,0.21,0.15,4.46,22.69,,,,,9/21/2020
1610,WE13,2020-09-21 09:35:00,41.7409,-83.1363,0.21,0.15,6.25,24.83,3.92,10.64,3.2,0.49,9/21/2020
1611,WE13,2020-09-21 00:00:00,41.741,-83.136,0.12,0.18,4.13,24.05,,,,,9/21/2020
1612,WE16,2020-09-21 10:07:00,41.6578,-83.1447,0.01,0.15,3.58,12.19,5.44,10.76,3.5,0.44,9/21/2020
1613,WE2,2020-09-28 11:16:00,41.7623,-83.3306,0.01,0.17,4.63,7.8,6.0,6.84,2.28,0.54,9/28/2020
1614,WE2,2020-09-28 00:00:00,41.762,-83.33,0.01,0.19,3.5,6.98,,,,,9/28/2020
1615,WE4,2020-09-28 08:49:00,41.826,-83.1937,0.01,0.11,1.71,4.37,1.41,2.22,1.09,,9/28/2020
1616,WE6,2020-09-28 10:40:00,41.7055,-83.3857,0.01,0.2,4.24,8.07,4.0,5.52,2.55,0.65,9/28/2020
1617,WE8,2020-09-28 08:14:00,41.8337,-83.359,0.01,0.17,5.71,11.42,4.37,6.68,3.46,0.71,9/28/2020
1618,WE8,2020-09-28 00:00:00,41.834,-83.364,0.01,0.2,5.47,11.4,,,,,9/28/2020
1619,WE9,2020-09-28 10:54:00,41.7178,-83.4234,0.11,0.15,8.69,16.64,11.1,15.2,4.77,0.86,9/28/2020
1620,WE12,2020-09-28 10:12:00,41.7035,-83.2545,0.01,0.13,2.39,6.15,7.49,7.64,2.74,0.46,9/28/2020
1621,WE12,2020-09-28 00:00:00,41.703,-83.254,0.01,0.11,2.03,5.0,,,,,9/28/2020
1622,WE13,2020-09-28 09:20:00,41.7426,-83.1367,0.11,0.15,6.34,9.91,3.35,5.06,1.96,0.39,9/28/2020
1623,WE13,2020-09-28 00:00:00,41.741,-83.136,0.01,0.01,4.25,7.67,,,,,9/28/2020
1624,WE16,2020-09-28 09:46:00,41.6583,-83.1455,0.16,0.19,2.83,4.25,3.26,3.65,1.45,0.39,9/28/2020
1625,WE2,2020-10-05 11:34:00,41.7623,-83.3306,0.01,0.14,3.01,8.0,4.29,5.57,2.05,0.57,10/5/2020
1626,WE2,2020-10-05 00:00:00,41.762,-83.33,0.01,0.12,1.94,8.58,,,,,10/5/2020
1627,WE4,2020-10-05 08:49:00,41.8267,-83.1947,0.01,0.01,0.27,1.74,1.27,1.76,0.61,0.19,10/5/2020
1628,WE6,2020-10-05 10:51:00,41.7052,-83.3854,0.11,0.1,6.45,9.95,5.51,6.48,2.83,0.74,10/5/2020
1629,WE8,2020-10-05 08:12:00,41.834,-83.3593,0.16,0.14,6.35,6.79,2.4,3.39,1.99,0.6,10/5/2020
1630,WE8,2020-10-05 00:00:00,41.834,-83.364,0.01,0.13,7.31,6.86,,,,,10/5/2020
1631,WE9,2020-10-05 11:09:00,41.7176,-83.4239,0.14,0.01,6.1,9.98,9.38,9.56,3.18,0.75,10/5/2020
1632,WE12,2020-10-05 10:18:00,41.704,-83.2552,0.01,0.33,3.19,9.65,7.24,8.39,2.6,0.49,10/5/2020
1633,WE12,2020-10-05 00:00:00,41.703,-83.254,0.01,0.01,3.39,9.52,,,,,10/5/2020
1634,WE13,2020-10-05 09:20:00,41.7436,-83.1526,0.01,0.01,0.38,3.91,2.3,3.56,1.07,0.17,10/5/2020
1635,WE13,2020-10-05 00:00:00,41.741,-83.136,0.01,0.01,0.03,3.65,,,,,10/5/2020
1636,WE16,2020-10-05 09:50:00,41.6599,-83.1468,0.01,0.01,1.96,6.36,3.48,6.13,1.75,0.39,10/5/2020
1637,WE2,2021-04-27 11:45:00,41.7617,-83.3316,0.01,0.01,0.29,9.24,23.6,29.91,3.09,0.46,4/27/2021
1638,WE2,2021-04-27 00:00:00,41.762,-83.33,0.01,0.01,0.68,8.18,,,,,4/27/2021
1639,WE4,2021-04-27 08:49:00,41.8258,-83.1945,0.01,0.01,0.55,3.31,7.7,12.73,1.2,0.25,4/27/2021
1640,WE6,2021-04-27 11:04:00,41.7045,-83.3858,0.01,0.01,1.78,6.16,28.8,35.27,3.77,0.69,4/27/2021
1641,WE8,2021-04-27 08:03:00,41.834,-83.358,0.01,0.01,0.42,5.53,32.2,39.5,4.37,0.58,4/27/2021
1642,WE8,2021-04-27 00:00:00,41.834,-83.364,0.01,0.01,1.67,5.84,,,,,4/27/2021
1643,WE9,2021-04-27 11:19:00,41.7176,-83.4244,0.01,0.14,1.24,39.68,49.0,53.85,6.85,2.42,4/27/2021
1644,WE12,2021-04-27 10:28:00,41.7026,-83.2529,0.01,0.01,0.52,7.6,23.3,25.27,2.27,0.6,4/27/2021
1645,WE12,2021-04-27 00:00:00,41.703,-83.254,0.01,0.01,0.44,7.9,,,,,4/27/2021
1646,WE13,2021-04-27 09:24:00,41.7426,-83.1374,0.01,0.01,0.29,5.11,6.89,10.57,0.73,0.26,4/27/2021
1647,WE13,2021-04-27 00:00:00,41.741,-83.136,0.01,0.01,0.45,4.57,,,,,4/27/2021
1648,WE16,2021-04-27 09:57:00,41.6583,-83.1472,0.01,0.01,0.29,3.87,7.88,10.6,0.57,0.22,4/27/2021
1649,WE2,2021-05-24 11:34:00,41.7618,-83.3305,0.01,0.01,3.06,8.92,10.3,11.1,2,1.67,5/24/2021
1650,WE2,2021-05-24 00:00:00,41.762,-83.33,0.01,0.12,0.73,9.18,,,,,5/24/2021
1651,WE4,2021-05-24 08:40:00,41.8261,-83.194,0.01,0.01,0.13,36.27,1.86,3.8,0.5,0.2,5/24/2021
1652,WE6,2021-05-24 10:50:00,41.7053,-83.3859,0.01,0.14,18.25,76.78,37.1,30.0,5,4.75,5/24/2021
1653,WE8,2021-05-24 08:02:00,41.8337,-83.3603,0.01,0.01,0.78,10.76,5.67,6.8,1.1,1.89,5/24/2021
1654,WE8,2021-05-24 00:00:00,41.834,-83.364,0.01,0.01,0.55,19.56,,,,,5/24/2021
1655,WE9,2021-05-24 11:05:00,41.7174,-83.4228,0.01,0.01,10.25,54.16,39.4,35.9,5.5,4.77,5/24/2021
1656,WE12,2021-05-24 10:15:00,41.7026,-83.2537,0.01,0.01,0.8,11.56,5.33,5.8,0.9,1.57,5/24/2021
1657,WE12,2021-05-24 00:00:00,41.703,-83.254,0.01,0.01,0.3,5.29,,,,,5/24/2021
1658,WE13,2021-05-24 09:13:00,41.7432,-83.1362,0.01,0.01,0.17,17.19,1.17,2.36,0.32,0.22,5/24/2021
1659,WE13,2021-05-24 00:00:00,41.741,-83.136,0.01,0.01,0.52,9.1,,,,,5/24/2021
1660,WE16,2021-05-24 09:46:00,41.6581,-83.145,0.01,0.01,0.44,5.99,3.05,2.48,<0.08,0.72,5/24/2021
1661,WE2,2021-06-07 11:06:00,41.762,-83.3301,0.01,0.01,2.9,13.78,10.9,10.83,2.17,1.37,6/7/2021
1662,WE2,2021-06-07 00:00:00,41.762,-83.33,0.01,0.01,0.99,21.97,,,,,6/7/2021
1663,WE4,2021-06-07 08:24:00,41.826,-83.195,0.01,0.01,6.71,22.68,4.56,6.27,2.4,0.43,6/7/2021
1664,WE6,2021-06-07 10:27:00,41.705,-83.3854,0.01,0.01,1.8,57.32,7.27,4.73,1.1,2.15,6/7/2021
1665,WE8,2021-06-07 07:46:00,41.8333,-83.3598,0.01,0.01,0.61,7.99,16.5,8.15,<0.17,1.13,6/7/2021
1666,WE8,2021-06-07 00:00:00,41.834,-83.364,0.01,0.01,0.12,0.68,,,,,6/7/2021
1667,WE9,2021-06-07 10:43:00,41.7174,-83.4241,0.01,0.01,0.84,15.66,17.4,20.7,0.4,2.08,6/7/2021
1668,WE12,2021-06-07 09:55:00,41.7029,-83.2539,0.01,0.01,0.41,13.32,16.2,16.5,<0.08,0.72,6/7/2021
1669,WE12,2021-06-07 00:00:00,41.703,-83.254,0.01,0.11,0.12,1.05,,,,,6/7/2021
1670,WE13,2021-06-07 08:57:00,41.7433,-83.1371,0.01,0.01,0.53,7.12,2.31,3.44,<0.21,0.32,6/7/2021
1671,WE13,2021-06-07 00:00:00,41.741,-83.136,0.01,0.01,0.21,3.12,,,,,6/7/2021
1672,WE16,2021-06-07 09:25:00,41.6584,-83.1448,0.01,0.01,1.31,12.48,14.0,14.0,0.08,0.71,6/7/2021
1673,WE2,2021-06-22 11:30:00,41.7627,-83.33,0.01,0.13,0.77,11.62,7.11,6.48,0.48,0.61,6/22/2021
1674,WE2,2021-06-22 00:00:00,41.762,-83.33,0.01,0.14,0.036,11.48,,,,,6/22/2021
1675,WE4,2021-06-22 08:47:00,41.8269,-83.1963,0.01,0.1,0.036,8.42,4.51,6.44,0.84,0.21,6/22/2021
1676,WE6,2021-06-22 10:50:00,41.706,-83.3844,0.16,0.19,0.1,66.45,14.6,16.92,2.8,1.72,6/22/2021
1677,WE8,2021-06-22 08:08:00,41.8345,-83.3604,0.01,0.17,0.036,11.28,3.58,4.08,0.96,0.84,6/22/2021
1678,WE8,2021-06-22 00:00:00,41.834,-83.364,0.01,0.16,0.036,7.71,,,,,6/22/2021
1679,WE9,2021-06-22 11:05:00,41.7174,-83.423,0.01,0.2,0.51,82.83,10.1,12.36,3.76,2.32,6/22/2021
1680,WE12,2021-06-22 10:17:00,41.7035,-83.2544,0.01,0.24,0.31,20.15,15.6,19.52,3.6,1.92,6/22/2021
1681,WE12,2021-06-22 00:00:00,41.703,-83.254,0.01,0.18,0.15,7.96,,,,,6/22/2021
1682,WE13,2021-06-22 09:20:00,41.7448,-83.1362,0.01,0.15,0.036,7.61,13.8,14.84,1.32,0.4,6/22/2021
1683,WE13,2021-06-22 00:00:00,41.741,-83.136,0.01,0.21,0.036,7.41,,,,,6/22/2021
1684,WE16,2021-06-22 09:50:00,41.6587,-83.1456,0.01,0.1,0.036,5.42,13.7,16.34,1.24,0.46,6/22/2021
1685,WE2,2021-07-06 11:33:00,41.762,-83.3321,0.01,0.01,4.91,20.01,2.84,4.42,2.2,0.76,7/6/2021
1686,WE2,2021-07-06 00:00:00,41.762,-83.33,0.01,0.01,1.02,16.64,,,,,7/6/2021
1687,WE4,2021-07-06 08:36:00,41.8258,-83.1969,0.12,0.01,4.77,7.09,1.99,2.82,1.76,0.78,7/6/2021
1688,WE6,2021-07-06 10:48:00,41.7057,-83.3852,0.01,0.01,0.37,3.95,1.83,1.96,1.46,3.34,7/6/2021
1689,WE8,2021-07-06 07:54:00,41.833,-83.3591,0.01,0.01,3.23,6.53,1.74,2.56,1.74,0.74,7/6/2021
1690,WE8,2021-07-06 00:00:00,41.834,-83.364,0.01,0.01,2.42,6.32,,,,,7/6/2021
1691,WE9,2021-07-06 11:05:00,41.7177,-83.4246,0.01,0.01,2.54,27.01,11.2,13.2,3.16,2.93,7/6/2021
1692,WE12,2021-07-06 10:15:00,41.704,-83.2537,0.01,0.01,2.26,7.93,2.52,3.46,1.66,0.41,7/6/2021
1693,WE12,2021-07-06 00:00:00,41.703,-83.254,0.01,0.01,2.74,8.65,,,,,7/6/2021
1694,WE13,2021-07-06 09:10:00,41.7437,-83.1379,0.01,0.01,0.96,5.43,2.36,2.98,1.2,0.37,7/6/2021
1695,WE13,2021-07-06 00:00:00,41.741,-83.136,0.01,0.01,0.71,6.21,,,,,7/6/2021
1696,WE16,2021-07-06 09:42:00,41.6585,-83.1464,0.01,0.01,1.44,6.49,2.88,3.76,1.38,0.55,7/6/2021
1697,WE2,2021-07-13 11:50:00,41.7602,-83.3328,0.01,0.01,0.33,7.12,28.2,30.16,3.6,1.19,7/13/2021
1698,WE2,2021-07-13 00:00:00,41.762,-83.33,0.01,0.01,0.24,7.31,,,,,7/13/2021
1699,WE4,2021-07-13 08:44:00,41.8263,-83.1968,0.01,0.01,0.2,4.68,7.07,8.6,1.56,0.54,7/13/2021
1700,WE6,2021-07-13 11:02:00,41.7041,-83.3864,0.01,0.12,0.76,2.38,10.02,8.9,3.1,3.44,7/13/2021
1701,WE8,2021-07-13 07:56:00,41.8337,-83.3582,0.01,0.01,0.51,3.28,8.92,11.5,2.2,0.8,7/13/2021
1702,WE8,2021-07-13 00:00:00,41.834,-83.364,0.01,0.14,0.09,2.93,,,,,7/13/2021
1703,WE9,2021-07-13 11:20:00,41.7173,-83.4234,0.01,0.01,0.45,15.14,19.4,23.3,5,4.66,7/13/2021
1704,WE12,2021-07-13 10:27:00,41.7022,-83.2535,0.01,0.1,0.22,4.11,30.4,84.3,8.9,0.49,7/13/2021
1705,WE12,2021-07-13 00:00:00,41.703,-83.254,0.01,0.01,0.23,3.98,,,,,7/13/2021
1706,WE13,2021-07-13 09:19:00,41.7423,-83.1363,0.01,0.01,0.14,5.03,13.7,15.64,2,0.4,7/13/2021
1707,WE13,2021-07-13 00:00:00,41.741,-83.136,0.01,0.01,0.25,4.46,,,,,7/13/2021
1708,WE16,2021-07-13 09:50:00,41.6574,-83.1449,0.01,0.01,0.15,2.08,5.97,6.84,0.56,0.38,7/13/2021
1709,WE2,2021-07-19 11:29:00,41.763,-83.3306,0.1,0.01,3.74,15.66,3.18,4.72,1.56,0.75,7/19/2021
1710,WE2,2021-07-19 00:00:00,41.762,-83.33,0.01,0.01,0.73,12.22,,,,,7/19/2021
1711,WE4,2021-07-19 08:44:00,41.8278,-83.1952,0.15,0.01,0.4,5.86,1.4,3.12,1.32,0.27,7/19/2021
1712,WE6,2021-07-19 10:49:00,41.7052,-83.3858,0.01,0.22,0.3,4.68,15.2,12.0,2.9,6.37,7/19/2021
1713,WE8,2021-07-19 08:04:00,41.8341,-83.3608,0.01,0.01,3.18,33.12,3.5,6.84,2.6,0.96,7/19/2021
1714,WE8,2021-07-19 00:00:00,41.834,-83.364,0.01,0.01,2.9,35.19,,,,,7/19/2021
1715,WE9,2021-07-19 11:04:00,41.7179,-83.4239,0.01,0.21,0.63,8.4,88.7,79.6,8.8,8.01,7/19/2021
1716,WE12,2021-07-19 10:14:00,41.702,-83.2541,0.12,0.01,10.15,27.59,4.29,6.68,2.92,0.82,7/19/2021
1717,WE12,2021-07-19 00:00:00,41.703,-83.254,0.01,0.01,2.39,13.42,,,,,7/19/2021
1718,WE13,2021-07-19 09:15:00,41.7438,-83.137,0.01,0.16,1.05,14.33,2.41,4.08,1.84,0.35,7/19/2021
1719,WE13,2021-07-19 00:00:00,41.741,-83.136,0.01,0.11,1.31,13.97,,,,,7/19/2021
1720,WE16,2021-07-19 09:44:00,41.6592,-83.1455,0.01,0.01,1.18,8.51,3.46,4.32,0.32,0.98,7/19/2021
1721,WE2,2021-07-26 11:35:00,41.7619,-83.3315,0.14,0.01,7.81,15.86,3.22,4.18,1.2,1.26,7/26/2021
1722,WE2,2021-07-26 00:00:00,41.762,-83.33,0.01,0.01,2.19,10.16,,,,,7/26/2021
1723,WE4,2021-07-26 08:39:00,41.8258,-83.1946,0.01,0.01,0.55,6.63,1.13,1.94,0.7,0.37,7/26/2021
1724,WE6,2021-07-26 10:52:00,41.706,-83.3838,0.01,0.01,0.9,8.84,10.4,6.44,1.36,5.78,7/26/2021
1725,WE8,2021-07-26 08:08:00,41.8329,-83.3596,0.01,0.01,1.61,9.03,2.4,3.28,0.64,1.02,7/26/2021
1726,WE8,2021-07-26 00:00:00,41.834,-83.364,0.01,0.01,0.1,3.93,,,,,7/26/2021
1727,WE9,2021-07-26 11:10:00,41.7177,-83.4235,0.2,0.01,18.58,77.12,25.4,29.9,4.5,6.31,7/26/2021
1728,WE12,2021-07-26 10:20:00,41.7031,-83.2532,0.42,0.01,7.56,23.2,6.6,5.32,1.68,2.14,7/26/2021
1729,WE12,2021-07-26 00:00:00,41.703,-83.254,0.01,0.01,1.28,12.43,,,,,7/26/2021
1730,WE13,2021-07-26 09:14:00,41.7446,-83.137,0.01,0.01,0.7,8.38,1.32,2.7,0.74,0.28,7/26/2021
1731,WE13,2021-07-26 00:00:00,41.741,-83.136,0.01,0.01,0.56,8.12,,,,,7/26/2021
1732,WE16,2021-07-26 09:44:00,41.6593,-83.1448,0.01,0.01,2.97,10.89,1.97,2.6,1.12,0.68,7/26/2021
1733,WE2,2021-08-02 11:32:00,41.7629,-83.3299,0.1,0.01,0.91,7.07,3.79,4.58,0.84,0.43,8/2/2021
1734,WE2,2021-08-02 00:00:00,41.762,-83.33,0.1,0.01,1.33,7.78,,,,,8/2/2021
1735,WE4,2021-08-02 08:35:00,41.8277,-83.196,0.13,0.01,0.88,6.05,1.82,2.3,0.74,0.22,8/2/2021
